x-axis,2
second,Volt
-47.304688E+00,+1.038631E+00
-47.296875E+00,+1.006470E+00
-47.289063E+00,+1.006470E+00
-47.281250E+00,+998.430E-03
-47.273438E+00,+1.022550E+00
-47.265625E+00,+1.014510E+00
-47.257813E+00,+1.006470E+00
-47.250000E+00,+1.022550E+00
-47.242188E+00,+1.022550E+00
-47.234375E+00,+1.014510E+00
-47.226563E+00,+1.022550E+00
-47.218750E+00,+998.430E-03
-47.210938E+00,+1.014510E+00
-47.203125E+00,+1.014510E+00
-47.195313E+00,+1.006470E+00
-47.187500E+00,+1.022550E+00
-47.179688E+00,+1.022550E+00
-47.171875E+00,+990.389E-03
-47.164063E+00,+1.006470E+00
-47.156250E+00,+998.430E-03
-47.148438E+00,+1.006470E+00
-47.140625E+00,+990.389E-03
-47.132813E+00,+998.430E-03
-47.125000E+00,+990.389E-03
-47.117188E+00,+990.389E-03
-47.109375E+00,+990.389E-03
-47.101563E+00,+990.389E-03
-47.093750E+00,+982.349E-03
-47.085938E+00,+982.349E-03
-47.078125E+00,+974.309E-03
-47.070313E+00,+966.269E-03
-47.062500E+00,+974.309E-03
-47.054688E+00,+950.188E-03
-47.046875E+00,+966.269E-03
-47.039063E+00,+950.188E-03
-47.031250E+00,+942.148E-03
-47.023438E+00,+958.229E-03
-47.015625E+00,+966.269E-03
-47.007813E+00,+958.229E-03
-47.000000E+00,+950.188E-03
-46.992188E+00,+950.188E-03
-46.984375E+00,+950.188E-03
-46.976563E+00,+950.188E-03
-46.968750E+00,+934.108E-03
-46.960938E+00,+934.108E-03
-46.953125E+00,+934.108E-03
-46.945313E+00,+926.068E-03
-46.937500E+00,+926.068E-03
-46.929688E+00,+918.028E-03
-46.921875E+00,+926.068E-03
